,District,Democratic Party Vote Share,Republican Party Vote Share
125,Georgia-6,0.38053634636610983,0.6194636536338902
126,Georgia-7,0.4474728864924873,0.5525271135075127
127,Georgia-8,0.3906092013376616,0.6093907986623384
128,Georgia-9,0.18835439197060252,0.8116456080293974
129,Hawaii-1,0.6043890380159842,0.3956109619840158
130,Hawaii-2,0.6066550923344911,0.3933449076655089
131,Idaho-1,0.30069136076793673,0.6993086392320633
132,Idaho-2,0.39739771522046397,0.602602284779536
133,Illinois-1,0.8087403909424341,0.1912596090575659
134,Illinois-10,0.5473322410643943,0.45266775893560574
135,Illinois-11,0.551661129099345,0.44833887090065505
136,Illinois-12,0.5145676143020352,0.48543238569796476
137,Illinois-13,0.44377809036208055,0.5562219096379195
138,Illinois-14,0.3285212801897427,0.6714787198102573
139,Illinois-15,0.28141460312721395,0.718585396872786
140,Illinois-16,0.32098317055411857,0.6790168294458814
141,Illinois-17,0.4714823229694092,0.5285176770305908
142,Illinois-18,0.2616331289753588,0.7383668710246412
143,Illinois-2,0.8017681664420839,0.19823183355791607
144,Illinois-3,0.6787580203944231,0.3212419796055769
145,Illinois-4,0.8659767830908838,0.13402321690911623
146,Illinois-5,0.7458821501652667,0.2541178498347333
147,Illinois-6,0.33320046648488955,0.6667995335151105
148,Illinois-7,0.8902778906457796,0.10972210935422044
149,Illinois-8,0.5654531429064028,0.4345468570935972
150,Illinois-9,0.7205272444428557,0.27947275555714435
151,Indiana-1,0.705567605879151,0.294432394120849
152,Indiana-2,0.42381900479670664,0.5761809952032934
153,Indiana-3,0.2909400687133352,0.7090599312866648
154,Indiana-4,0.2934790601597232,0.7065209398402768
155,Indiana-5,0.3502176063612045,0.6497823936387954
156,Indiana-6,0.3447572299499653,0.6552427700500347
157,Indiana-7,0.6650151333613461,0.3349848666386539
158,Indiana-8,0.46564135264658923,0.5343586473534108
159,Indiana-9,0.4191107501619832,0.5808892498380168
160,Iowa-1,0.48629963847328617,0.5137003615267138
161,Iowa-2,0.4976492258722278,0.5023507741277722
162,Iowa-3,0.43922781831023855,0.5607721816897615
163,Iowa-4,0.3315218235515157,0.6684781764484843
164,Kansas-1,0.2638046931280873,0.7361953068719127
165,Kansas-2,0.40815279154089756,0.5918472084591024
166,Kansas-3,0.4299555718309061,0.570044428169094
167,Kansas-4,0.33711777492767475,0.6628822250723252
168,Kentucky-1,0.4499565407599554,0.5500434592400446
169,Kentucky-2,0.4381900131555734,0.5618099868444266
170,Kentucky-3,0.5583091739037367,0.4416908260962633
171,Kentucky-4,0.35667825089940264,0.6433217491005974
172,Kentucky-5,0.3485063084949812,0.6514936915050188
173,Kentucky-6,0.49973938911675114,0.5002606108832488
174,Louisiana-1,0.340489949330337,0.659510050669663
175,Louisiana-2,0.7888810526655566,0.21111894733444336
176,Louisiana-3,0.40182660079110444,0.5981733992088956
177,Louisiana-4,0.4261832239771815,0.5738167760228186
178,Louisiana-5,0.44581648947304003,0.5541835105269599
179,Louisiana-6,0.4169255792031348,0.5830744207968652
180,Maine-1,0.5495761571500233,0.4504238428499767
181,Maine-2,0.444490613511755,0.555509386488245
182,Maryland-1,0.3688335366263326,0.6311664633736673
183,Maryland-2,0.6721789466011594,0.3278210533988406
184,Maryland-3,0.6727530712974993,0.3272469287025007
185,Maryland-4,0.7662796883786434,0.23372031162135665
186,Maryland-5,0.665647983618633,0.334352016381367
187,Maryland-6,0.5543958890219637,0.4456041109780363
188,Maryland-7,0.7629427721320646,0.23705722786793537
189,Maryland-8,0.6317803208781044,0.36821967912189557
190,Massachusetts-1,0.6480063078507122,0.3519936921492878
191,Massachusetts-2,0.5985086312910914,0.40149136870890856
192,Massachusetts-3,0.5868944368580659,0.41310556314193414
193,Massachusetts-4,0.6013719786351874,0.39862802136481257
194,Massachusetts-5,0.7204064084437493,0.27959359155625074
195,Massachusetts-6,0.5900829547481123,0.40991704525188766
196,Massachusetts-7,0.8645783114467629,0.1354216885532371
197,Massachusetts-8,0.6579834499051492,0.34201655009485077
198,Massachusetts-9,0.5333558391715137,0.46664416082848625
199,Michigan-1,0.33582201840305986,0.6641779815969402
200,Michigan-10,0.30407799762549215,0.6959220023745079
201,Michigan-11,0.40327979730781205,0.596720202692188
202,Michigan-12,0.7124751635949471,0.2875248364050529
203,Michigan-13,0.8570557420596869,0.14294425794031307
204,Michigan-14,0.8160527741741287,0.1839472258258713
205,Michigan-2,0.3145828353402188,0.6854171646597812
206,Michigan-3,0.3620398499008492,0.6379601500991507
207,Michigan-4,0.28645797391390937,0.7135420260860906
208,Michigan-5,0.588164286939597,0.411835713060403
209,Michigan-6,0.3760851802005624,0.6239148197994375
210,Michigan-7,0.39099239403850006,0.6090076059614999
211,Michigan-8,0.42558725352616283,0.5744127464738371
212,Michigan-9,0.6113094713860696,0.3886905286139304
213,Minnesota-1,0.45405697470700207,0.545943025292998
214,Minnesota-2,0.4507381106101669,0.5492618893898331
215,Minnesota-3,0.48900488387705415,0.5109951161229458
216,Minnesota-4,0.6701725340907249,0.32982746590927514
217,Minnesota-5,0.7830933517137372,0.21690664828626283
218,Minnesota-6,0.3764040481219511,0.623595951878049
219,Minnesota-7,0.40087223326325655,0.5991277667367434
220,Minnesota-8,0.49202933067237264,0.5079706693276274
221,Mississippi-1,0.389914335343132,0.610085664656868
222,Mississippi-2,0.711646195429225,0.288353804570775
223,Mississippi-3,0.36665156510173796,0.6333484348982621
224,Mississippi-4,0.302241036374235,0.6977589636257651
225,Missouri-1,0.8637878411567579,0.13621215884324211
226,Missouri-2,0.42437982355726545,0.5756201764427346
227,Missouri-3,0.2816935813686063,0.7183064186313937
228,Missouri-4,0.31749065757769884,0.6825093424223012
229,Missouri-5,0.6207831243837638,0.3792168756162362
230,Missouri-6,0.2957901571993516,0.7042098428006485
231,Missouri-7,0.21030652145405504,0.789693478545945
232,Missouri-8,0.26635816214076435,0.7336418378592356
233,Montana-1,0.3970496143461152,0.6029503856538848
234,Nebraska-1,0.387146062335253,0.612853937664747
235,Nebraska-2,0.45149829983350503,0.5485017001664949
236,Nebraska-3,0.29016779076095106,0.709832209239049
237,Nevada-1,0.6574708485641303,0.3425291514358697
238,Nevada-2,0.35574629288759974,0.6442537071124003
239,Nevada-3,0.4421243287908338,0.5578756712091661
240,Nevada-4,0.5036085582208331,0.49639144177916694
241,New Hampshire-1,0.4520717891113588,0.5479282108886412
242,New Hampshire-2,0.48954367050135006,0.5104563294986499
243,New Jersey-1,0.6596843932041,0.3403156067959
244,New Jersey-10,0.8840520970206276,0.11594790297937241
245,New Jersey-11,0.3908973528351838,0.6091026471648162
246,New Jersey-12,0.6630588802043934,0.3369411197956066
247,New Jersey-2,0.4434686470958593,0.5565313529041407
248,New Jersey-3,0.3941728779012672,0.6058271220987328
249,New Jersey-4,0.3821169964161527,0.6178830035838473
250,New Jersey-5,0.4154754273040484,0.5845245726959516
251,New Jersey-6,0.6501243051622054,0.34987569483779457
252,New Jersey-7,0.3689089333356508,0.6310910666643492
253,New Jersey-8,0.8519984898947227,0.1480015101052773
254,New Jersey-9,0.7119238865766642,0.28807611342333583
255,New Mexico-1,0.5753594790692814,0.4246405209307186
256,New Mexico-2,0.4623700291193544,0.5376299708806456
257,New Mexico-3,0.5888208993658509,0.4111791006341491
258,New York-1,0.3486658966607659,0.6513341033392341
259,New York-10,0.7930778181535589,0.20692218184644107
260,New York-11,0.49669682830936884,0.5033031716906311
261,New York-12,0.817651414254932,0.18234858574506796
262,New York-13,0.9192076266699566,0.08079237333004341
263,New York-14,0.8446834252040317,0.15531657479596828
264,New York-15,0.9331761398096664,0.0668238601903336
265,New York-16,0.7588508044543193,0.2411491955456807
266,New York-17,0.5865047442750868,0.4134952557249132
267,New York-18,0.41703676743005974,0.5829632325699403
268,New York-19,0.39933193659276284,0.6006680634072372
269,New York-2,0.42560853902654716,0.5743914609734528
270,New York-20,0.5323500567496121,0.4676499432503879
271,New York-21,0.3411345484541323,0.6588654515458676
272,New York-22,0.3633153852263625,0.6366846147736376
273,New York-23,0.35017349269994985,0.6498265073000502
274,New York-24,0.4024589372841344,0.5975410627158656
275,New York-25,0.48982354247662,0.51017645752338
276,New York-26,0.6177269768048603,0.38227302319513967
277,New York-27,0.30298147184886653,0.6970185281511334
278,New York-3,0.46779276052355623,0.5322072394764438
279,New York-4,0.46189060599189913,0.5381093940081009
280,New York-5,0.8543780431369461,0.1456219568630539
281,New York-6,0.7560183452704929,0.24398165472950706
282,New York-7,0.870695395920263,0.12930460407973698
283,New York-8,0.8466050896320073,0.1533949103679927
284,New York-9,0.8860507543492216,0.11394924565077835
285,North Carolina-1,0.7533802980774981,0.24661970192250193
286,North Carolina-10,0.4150428895773323,0.5849571104226676
287,North Carolina-11,0.40709280230839623,0.5929071976916038
288,North Carolina-12,0.6719328099792538,0.32806719002074625
289,North Carolina-13,0.45043038442662303,0.5495696155733769
290,North Carolina-2,0.45959787881881886,0.5404021211811811
291,North Carolina-3,0.4536829476739081,0.5463170523260918
292,North Carolina-4,0.6654761915330079,0.33452380846699215
293,North Carolina-5,0.40487576911426465,0.5951242308857354
294,North Carolina-6,0.4605998805003006,0.5394001194996993
295,North Carolina-7,0.4753242313164353,0.5246757686835647
296,North Carolina-8,0.4643234363795102,0.5356765636204899
297,North Carolina-9,0.4641512616066662,0.5358487383933338
298,North Dakota-1,0.31003713839585617,0.6899628616041438
299,Ohio-1,0.4161667770204812,0.5838332229795188
300,Ohio-10,0.43365849994815575,0.5663415000518442
301,Ohio-11,0.8335618415542115,0.16643815844578846
302,Ohio-12,0.3471388069943919,0.6528611930056081
303,Ohio-13,0.6744767906503304,0.3255232093496696
304,Ohio-14,0.41524219722357397,0.584757802776426
305,Ohio-15,0.36751064152967644,0.6324893584703235
306,Ohio-16,0.44299360083973965,0.5570063991602603
307,Ohio-2,0.3606795859681947,0.6393204140318053
308,Ohio-3,0.7368884308537014,0.26311156914629863
309,Ohio-4,0.3161032887487464,0.6838967112512536
310,Ohio-5,0.3440625389648958,0.6559374610351042
311,Ohio-6,0.3990353191510613,0.6009646808489387
312,Ohio-7,0.35841294723067246,0.6415870527693275
313,Ohio-8,0.2786293580496001,0.7213706419503999
314,Ohio-9,0.68520189527059,0.31479810472941006
315,Oklahoma-1,0.35028228811125345,0.6497177118887465
316,Oklahoma-2,0.4974752012327097,0.5025247987672903
317,Oklahoma-3,0.3023400029078029,0.6976599970921971
318,Oklahoma-4,0.3929220979202563,0.6070779020797437
319,Oklahoma-5,0.45644268016587297,0.543557319834127
320,Oregon-1,0.5641511130535607,0.4358488869464393
321,Oregon-2,0.36957547102633664,0.6304245289736634
322,Oregon-3,0.7367593116652927,0.26324068833470726
323,Oregon-4,0.5033857061239425,0.4966142938760575
324,Oregon-5,0.47009693451304263,0.5299030654869574
325,Pennsylvania-1,0.8284755573022932,0.17152444269770684
326,Pennsylvania-10,0.32445111239473035,0.6755488876052697
327,Pennsylvania-11,0.4000225589657242,0.5999774410342757
328,Pennsylvania-12,0.45555760275133106,0.5444423972486689
329,Pennsylvania-13,0.6090296456964481,0.39097035430355187
330,Pennsylvania-14,0.7475189135472017,0.2524810864527983
331,Pennsylvania-15,0.45223223323796635,0.5477677667620336
332,Pennsylvania-16,0.38048042905174956,0.6195195709482504
333,Pennsylvania-17,0.5404810037606572,0.4595189962393428
334,Pennsylvania-18,0.4651198958944757,0.5348801041055242
335,Pennsylvania-2,0.8699973003855608,0.13000269961443922
336,Pennsylvania-3,0.4079665747469278,0.5920334252530721
337,Pennsylvania-4,0.3599660390763907,0.6400339609236093
338,Pennsylvania-5,0.3579083363385159,0.6420916636614842
339,Pennsylvania-6,0.3914744442891804,0.6085255557108196
340,Pennsylvania-7,0.36654172484995445,0.6334582751500455
341,Pennsylvania-8,0.44751382782918075,0.5524861721708192
342,Pennsylvania-9,0.3832543731600066,0.6167456268399933
343,Rhode Island-1,0.6459409961087721,0.3540590038912279
344,Rhode Island-2,0.5314801989827951,0.4685198010172049
345,South Carolina-1,0.3199496776854578,0.6800503223145422
346,South Carolina-2,0.35546301752753284,0.6445369824724672
347,South Carolina-3,0.2577515527763289,0.7422484472236711
348,South Carolina-4,0.2893900279693856,0.7106099720306144
349,South Carolina-5,0.43187497505871825,0.5681250249412817
350,South Carolina-6,0.7613739765460688,0.23862602345393125
351,South Carolina-7,0.4064162564414938,0.5935837435585062
352,South Dakota-1,0.35777153000132983,0.6422284699986702
353,Tennessee-1,0.14719628031461635,0.8528037196853837
354,Tennessee-2,0.24487639838557967,0.7551236016144203
355,Tennessee-3,0.30906296461345045,0.6909370353865496
356,Tennessee-4,0.3424746980568876,0.6575253019431124
357,Tennessee-5,0.6308341451893333,0.36916585481066666
358,Tennessee-6,0.27063626823727605,0.729363731762724
359,Tennessee-7,0.31772527650654797,0.6822747234934521
360,Tennessee-8,0.36803213237509613,0.6319678676249039
361,Tennessee-9,0.778109188230517,0.221890811769483
362,Texas-1,0.24941246103269707,0.7505875389673029
363,Texas-10,0.39202759381685814,0.6079724061831419
364,Texas-11,0.14965632042408006,0.8503436795759199
365,Texas-12,0.27883118022636993,0.7211688197736301
366,Texas-13,0.15428449311947467,0.8457155068805253
367,Texas-14,0.4090808868207468,0.5909191131792533
368,Texas-15,0.6324952884220645,0.3675047115779355
369,Texas-16,0.7454514683451958,0.2545485316548042
370,Texas-17,0.35765735840548163,0.6423426415945184
371,Texas-18,0.7573440693939713,0.24265593060602875
372,Texas-19,0.18327753843140088,0.8167224615685991
373,Texas-2,0.34870752174329467,0.6512924782567053
374,Texas-20,0.6540093722002769,0.3459906277997231
375,Texas-21,0.37541099171235287,0.6245890082876471
376,Texas-22,0.4031142974220834,0.5968857025779166
377,Texas-23,0.5408907456073943,0.45910925439260575
378,Texas-24,0.39219215995745604,0.607807840042544
379,Texas-25,0.3370732626334995,0.6629267373665004
380,Texas-26,0.25547727522606567,0.7445227247739343
381,Texas-27,0.4039127175402625,0.5960872824597375
382,Texas-28,0.6888410751315093,0.3111589248684907
383,Texas-29,0.7712733710592629,0.22872662894073714
384,Texas-3,0.3153168899484223,0.6846831100515778
385,Texas-30,0.8086087131093804,0.19139128689061957
386,Texas-31,0.3323233877679139,0.6676766122320861
387,Texas-32,0.4047977386199032,0.5952022613800968
388,Texas-33,0.7725630436282975,0.22743695637170247
389,Texas-34,0.7246426450240352,0.2753573549759648
390,Texas-35,0.690466770825794,0.309533229174206
391,Texas-36,0.2667212521079,0.7332787478921
392,Texas-4,0.223075187283481,0.776924812716519
393,Texas-5,0.33291289820579034,0.6670871017942097
394,Texas-6,0.4007756678953115,0.5992243321046885
395,Texas-7,0.4023252128241624,0.5976747871758377
396,Texas-8,0.17757332493517103,0.822426675064829
397,Texas-9,0.8137078232113965,0.18629217678860355
398,Utah-1,0.27199875661488687,0.7280012433851131
399,Utah-2,0.357671830789778,0.6423281692102221
400,Utah-3,0.25471903758543313,0.7452809624145669
401,Utah-4,0.4210665171601658,0.5789334828398343
402,Vermont-1,0.5698755337792941,0.4301244662207059
403,Virginia-1,0.3555714169690304,0.6444285830309696
404,Virginia-10,0.47931441382959455,0.5206855861704054
405,Virginia-11,0.6955286258253005,0.3044713741746995
406,Virginia-2,0.44047874679821675,0.5595212532017833
407,Virginia-3,0.6847069140073628,0.31529308599263717
408,Virginia-4,0.6083122923714684,0.39168770762853156
409,Virginia-5,0.4384535461994331,0.5615464538005669
410,Virginia-6,0.30861259073316444,0.6913874092668355
411,Virginia-7,0.3882302575602577,0.6117697424397424
412,Virginia-8,0.7713343260005396,0.22866567399946036
413,Virginia-9,0.29033222828828675,0.7096677717117132
414,Washington-1,0.5165602360055054,0.4834397639944946
415,Washington-10,0.5362606409267705,0.4637393590732295
416,Washington-2,0.5809235385747541,0.4190764614252459
417,Washington-3,0.3980131103412166,0.6019868896587834
418,Washington-4,0.32110789927810607,0.678892100721894
419,Washington-5,0.3972806688518867,0.6027193311481134
420,Washington-6,0.5530372072918526,0.4469627927081474
421,Washington-7,0.851762443719947,0.14823755628005297
422,Washington-8,0.42991383757140544,0.5700861624285946
423,Washington-9,0.7363185388895386,0.2636814611104614
424,West Virginia-1,0.4414395858484897,0.5585604141515104
425,West Virginia-2,0.4306235783772912,0.5693764216227089
426,West Virginia-3,0.5424987077889518,0.4575012922110482
427,Wisconsin-1,0.41879307248483494,0.581206927515165
428,Wisconsin-2,0.7247159404151157,0.27528405958488433
429,Wisconsin-3,0.490526348325053,0.509473651674947
430,Wisconsin-4,0.7940676814298531,0.20593231857014693
431,Wisconsin-5,0.28663819012431596,0.713361809875684
432,Wisconsin-6,0.33515452875721063,0.6648454712427894
433,Wisconsin-7,0.3654604048022202,0.6345395951977798
434,Wisconsin-8,0.33104892897680654,0.6689510710231934
435,Wyoming-1,0.288743471684829,0.711256528315171
