,District,Democratic Party Vote Share,Republican Party Vote Share,Democrat Controlled
255,New Mexico-1,0.5665607133188358,0.43343928668116416,1
256,New Mexico-2,0.45248349772402086,0.5475165022759791,0
257,New Mexico-3,0.5891914383494241,0.4108085616505759,1
258,New York-1,0.35085829240387245,0.6491417075961275,0
259,New York-10,0.7880917665249826,0.21190823347501742,1
260,New York-11,0.5281460067695729,0.4718539932304271,1
261,New York-12,0.7979863372024801,0.20201366279751987,1
262,New York-13,0.9279871126762085,0.07201288732379152,1
263,New York-14,0.8289664055969364,0.17103359440306365,1
264,New York-15,0.9239164436642113,0.07608355633578867,1
265,New York-16,0.8056398070305687,0.1943601929694313,1
266,New York-17,0.6115424412237366,0.3884575587762634,1
267,New York-18,0.44376998092659803,0.556230019073402,0
268,New York-19,0.3800083065539909,0.619991693446009,0
269,New York-2,0.4425628991869313,0.5574371008130687,0
270,New York-20,0.5511216471609842,0.4488783528390158,1
271,New York-21,0.3095348962554675,0.6904651037445325,0
272,New York-22,0.34473459774305226,0.6552654022569477,0
273,New York-23,0.3495923811969053,0.6504076188030947,0
274,New York-24,0.4225826789010797,0.5774173210989203,0
275,New York-25,0.5375289062490258,0.46247109375097417,1
276,New York-26,0.6675142076746686,0.3324857923253314,1
277,New York-27,0.29272226451329286,0.7072777354867071,0
278,New York-3,0.46083797111821534,0.5391620288817847,0
279,New York-4,0.5252410724955973,0.47475892750440274,1
280,New York-5,0.9058681891363775,0.09413181086362254,1
281,New York-6,0.7538556009660964,0.24614439903390362,1
282,New York-7,0.863144671596941,0.13685532840305903,1
283,New York-8,0.9040641593414749,0.09593584065852512,1
284,New York-9,0.9167715144016302,0.08322848559836982,1
285,North Carolina-1,0.8312623458654455,0.16873765413455455,1
286,North Carolina-10,0.4752854919047161,0.524714508095284,0
287,North Carolina-11,0.395594589290241,0.604405410709759,0
288,North Carolina-12,0.7719193122216523,0.22808068777834767,1
289,North Carolina-13,0.5360630511266264,0.46393694887337356,1
290,North Carolina-2,0.5411050971576801,0.45889490284231993,1
291,North Carolina-3,0.5476791894259347,0.45232081057406526,1
292,North Carolina-4,0.7273068688974531,0.2726931311025469,1
293,North Carolina-5,0.4719450147207416,0.5280549852792584,0
294,North Carolina-6,0.552919316186988,0.447080683813012,1
295,North Carolina-7,0.5415277046090514,0.4584722953909486,1
296,North Carolina-8,0.5670057964665906,0.43299420353340945,1
297,North Carolina-9,0.5535155628679104,0.44648443713208963,1
298,North Dakota-1,0.2965952633161105,0.7034047366838895,0
299,Ohio-1,0.5273551066245404,0.47264489337545956,1
300,Ohio-10,0.5102495399921329,0.48975046000786715,1
301,Ohio-11,0.8877411327118088,0.11225886728819123,1
302,Ohio-12,0.3515716126263923,0.6484283873736076,0
303,Ohio-13,0.702608335578386,0.297391664421614,1
304,Ohio-14,0.42048136583062135,0.5795186341693787,0
305,Ohio-15,0.36404163595200456,0.6359583640479954,0
306,Ohio-16,0.43240774927079995,0.5675922507292,0
307,Ohio-2,0.3987451707856769,0.6012548292143232,0
308,Ohio-3,0.7939742911355436,0.20602570886445637,1
309,Ohio-4,0.3371716194420878,0.6628283805579123,0
310,Ohio-5,0.33854925427855664,0.6614507457214434,0
311,Ohio-6,0.38459257295190624,0.6154074270480938,0
312,Ohio-7,0.36639739224306767,0.6336026077569323,0
313,Ohio-8,0.2968083810545854,0.7031916189454146,0
314,Ohio-9,0.7379263488414418,0.2620736511585582,1
315,Oklahoma-1,0.40351111894422836,0.5964888810557716,0
316,Oklahoma-2,0.5257583288372896,0.47424167116271043,1
317,Oklahoma-3,0.33494748309192257,0.6650525169080774,0
318,Oklahoma-4,0.408865851188883,0.591134148811117,0
319,Oklahoma-5,0.5205998530480732,0.4794001469519268,1
320,Oregon-1,0.5762168645778589,0.4237831354221411,1
321,Oregon-2,0.346121989430085,0.653878010569915,0
322,Oregon-3,0.752615273633466,0.24738472636653397,1
323,Oregon-4,0.5015703593742982,0.49842964062570183,1
324,Oregon-5,0.48786744395801757,0.5121325560419825,0
325,Pennsylvania-1,0.8493064563490148,0.1506935436509852,1
326,Pennsylvania-10,0.3008645215810024,0.6991354784189976,0
327,Pennsylvania-11,0.3980513049555306,0.6019486950444695,0
328,Pennsylvania-12,0.4699270532989764,0.5300729467010237,0
329,Pennsylvania-13,0.6856319222843347,0.31436807771566533,1
330,Pennsylvania-14,0.7784845687576045,0.22151543124239548,1
331,Pennsylvania-15,0.43947594007687935,0.5605240599231207,0
332,Pennsylvania-16,0.3891738629093219,0.6108261370906781,0
333,Pennsylvania-17,0.5469842348574615,0.4530157651425385,1
334,Pennsylvania-18,0.4624963225116019,0.5375036774883981,0
335,Pennsylvania-2,0.9213582856983727,0.07864171430162725,1
336,Pennsylvania-3,0.43324190734970913,0.5667580926502909,0
337,Pennsylvania-4,0.38127505414650026,0.6187249458534998,0
338,Pennsylvania-5,0.36095040171771103,0.639049598282289,0
339,Pennsylvania-6,0.4085073519019531,0.5914926480980469,0
340,Pennsylvania-7,0.36641854829886017,0.6335814517011398,0
341,Pennsylvania-8,0.42843062433203366,0.5715693756679663,0
342,Pennsylvania-9,0.37303692318001286,0.6269630768199872,0
343,Rhode Island-1,0.6435321592860266,0.3564678407139734,1
344,Rhode Island-2,0.544876569690577,0.45512343030942304,1
345,South Carolina-1,0.40191596503131655,0.5980840349686835,0
346,South Carolina-2,0.4683440949431504,0.5316559050568497,0
347,South Carolina-3,0.34731088630428536,0.6526891136957147,0
348,South Carolina-4,0.3729781083398885,0.6270218916601116,0
349,South Carolina-5,0.5377939266707986,0.4622060733292014,1
350,South Carolina-6,0.8471116999721242,0.1528883000278758,1
351,South Carolina-7,0.5453499104801275,0.4546500895198725,1
352,South Dakota-1,0.3694756373611678,0.6305243626388322,0
353,Tennessee-1,0.1534708251146548,0.8465291748853452,0
354,Tennessee-2,0.28484261804865774,0.7151573819513423,0
355,Tennessee-3,0.376019119408353,0.623980880591647,0
356,Tennessee-4,0.38166434848748126,0.6183356515125187,0
357,Tennessee-5,0.7130575441497333,0.2869424558502667,1
358,Tennessee-6,0.29575185425347833,0.7042481457465217,0
359,Tennessee-7,0.3653516884760311,0.6346483115239689,0
360,Tennessee-8,0.4582425021987309,0.5417574978012691,0
361,Tennessee-9,0.8730586988129551,0.12694130118704494,1
362,Texas-1,0.33781191648964665,0.6621880835103533,0
363,Texas-10,0.44158358775068646,0.5584164122493136,0
364,Texas-11,0.17623694799322445,0.8237630520067756,0
365,Texas-12,0.3212987163177354,0.6787012836822646,0
366,Texas-13,0.1706860463072805,0.8293139536927195,0
367,Texas-14,0.5184825268550537,0.4815174731449463,1
368,Texas-15,0.6526405905317694,0.34735940946823063,1
369,Texas-16,0.7236334854652893,0.2763665145347107,1
370,Texas-17,0.41458580787937743,0.5854141921206226,0
371,Texas-18,0.8439244195785427,0.1560755804214573,1
372,Texas-19,0.21513153969085894,0.784868460309141,0
373,Texas-2,0.40286409347623353,0.5971359065237665,0
374,Texas-20,0.6611907545188329,0.3388092454811671,1
375,Texas-21,0.39052923896915764,0.6094707610308423,0
376,Texas-22,0.45052732096307396,0.549472679036926,0
377,Texas-23,0.5641810035035625,0.4358189964964375,1
378,Texas-24,0.4095517706489252,0.5904482293510749,0
379,Texas-25,0.38320305070717153,0.6167969492928285,0
380,Texas-26,0.2763196605495305,0.7236803394504695,0
381,Texas-27,0.42982306996008673,0.5701769300399133,0
382,Texas-28,0.7084835123431101,0.29151648765688987,1
383,Texas-29,0.7992875595133659,0.20071244048663406,1
384,Texas-3,0.35837496851975753,0.6416250314802425,0
385,Texas-30,0.8831858703833494,0.11681412961665061,1
386,Texas-31,0.3807301790158629,0.6192698209841371,0
387,Texas-32,0.47158389625755615,0.5284161037424439,0
388,Texas-33,0.8154823564180294,0.18451764358197065,1
389,Texas-34,0.7282538691544352,0.27174613084556476,1
390,Texas-35,0.7233690211229111,0.2766309788770889,1
391,Texas-36,0.3167729281057406,0.6832270718942595,0
392,Texas-4,0.2823730865954092,0.7176269134045907,0
393,Texas-5,0.38822778189559287,0.6117722181044072,0
394,Texas-6,0.48942111168509655,0.5105788883149034,0
395,Texas-7,0.4299878665916965,0.5700121334083035,0
396,Texas-8,0.21665754473973353,0.7833424552602665,0
397,Texas-9,0.8822340703954543,0.11776592960454568,1
398,Utah-1,0.2652157415368491,0.7347842584631509,0
399,Utah-2,0.36044782269234704,0.6395521773076529,0
400,Utah-3,0.2505802135897882,0.7494197864102118,0
401,Utah-4,0.4078103833301558,0.5921896166698442,0
402,Vermont-1,0.5677484170285955,0.43225158297140454,1
403,Virginia-1,0.41330591271646033,0.5866940872835397,0
404,Virginia-10,0.47962610940394373,0.5203738905960562,0
405,Virginia-11,0.7197461810891879,0.28025381891081214,1
406,Virginia-2,0.5173335207635229,0.4826664792364771,1
407,Virginia-3,0.794829463706728,0.20517053629327198,1
408,Virginia-4,0.7261768950628441,0.2738231049371559,1
409,Virginia-5,0.5065876724423578,0.4934123275576422,1
410,Virginia-6,0.36544172422635185,0.6345582757736481,0
411,Virginia-7,0.4596565752130931,0.5403434247869069,0
412,Virginia-8,0.7901295956660241,0.20987040433397586,1
413,Virginia-9,0.30654088205796043,0.6934591179420395,0
414,Washington-1,0.5165157449214223,0.48348425507857773,1
415,Washington-10,0.5757965406189486,0.4242034593810514,1
416,Washington-2,0.5916551316679712,0.40834486833202877,1
417,Washington-3,0.40659300972364437,0.5934069902763557,0
418,Washington-4,0.3113736354644079,0.6886263645355921,0
419,Washington-5,0.37663526206695347,0.6233647379330465,0
420,Washington-6,0.5600685250388605,0.4399314749611395,1
421,Washington-7,0.84078627729534,0.15921372270466005,1
422,Washington-8,0.4465320665787673,0.5534679334212327,0
423,Washington-9,0.7471680945417648,0.2528319054582352,1
424,West Virginia-1,0.44836291203386724,0.5516370879661328,0
425,West Virginia-2,0.44056126627191805,0.559438733728082,0
426,West Virginia-3,0.5284140136604573,0.47158598633954274,1
427,Wisconsin-1,0.4256676367208475,0.5743323632791525,0
428,Wisconsin-2,0.716424126189842,0.28357587381015803,1
429,Wisconsin-3,0.471968806643834,0.528031193356166,0
430,Wisconsin-4,0.836160632579468,0.16383936742053196,1
431,Wisconsin-5,0.2788129969243982,0.7211870030756018,0
432,Wisconsin-6,0.32049582735442905,0.679504172645571,0
433,Wisconsin-7,0.3515286351717229,0.6484713648282772,0
434,Wisconsin-8,0.32848245215480504,0.6715175478451949,0
435,Wyoming-1,0.313904917819653,0.686095082180347,0
