,District,Democratic Party Vote Share,Republican Party Vote Share,Democrat Controlled
134,Illinois-10,0.5783718807858034,0.42162811921419663,1
135,Illinois-11,0.5617780692988783,0.4382219307011217,1
136,Illinois-12,0.5301716552554924,0.46982834474450763,1
137,Illinois-13,0.4799552462871335,0.5200447537128665,0
138,Illinois-14,0.3309210587132667,0.6690789412867333,0
139,Illinois-15,0.3056847099178205,0.6943152900821795,0
140,Illinois-16,0.3421847019188984,0.6578152980811016,0
141,Illinois-17,0.5122220669572943,0.48777793304270567,1
142,Illinois-18,0.2801795569377612,0.7198204430622388,0
143,Illinois-2,0.8172742417903079,0.18272575820969206,1
144,Illinois-3,0.7113483957961012,0.2886516042038988,1
145,Illinois-4,0.8637920183942505,0.13620798160574954,1
146,Illinois-5,0.7710095722856622,0.22899042771433775,1
147,Illinois-6,0.36636516384651624,0.6336348361534838,0
148,Illinois-7,0.8932213023816825,0.10677869761831749,1
149,Illinois-8,0.6086359381942332,0.39136406180576677,1
150,Illinois-9,0.7408890600048035,0.2591109399951965,1
151,Indiana-1,0.7307380700848989,0.2692619299151011,1
152,Indiana-2,0.46870931074404987,0.5312906892559501,0
153,Indiana-3,0.3292254954532579,0.6707745045467421,0
154,Indiana-4,0.330315762490885,0.669684237509115,0
155,Indiana-5,0.3912766134332887,0.6087233865667113,0
156,Indiana-6,0.3773789061440399,0.6226210938559601,0
157,Indiana-7,0.693100917687146,0.306899082312854,1
158,Indiana-8,0.5330838257411697,0.46691617425883025,1
159,Indiana-9,0.46881743803794723,0.5311825619620527,0
160,Iowa-1,0.5387946397176326,0.46120536028236736,1
161,Iowa-2,0.5559520661309673,0.44404793386903274,1
162,Iowa-3,0.5011029902237591,0.49889700977624085,1
163,Iowa-4,0.4018205743556467,0.5981794256443533,0
164,Kansas-1,0.30672492246885985,0.6932750775311401,0
165,Kansas-2,0.4664347793213414,0.5335652206786585,0
166,Kansas-3,0.4848711513287275,0.5151288486712725,0
167,Kansas-4,0.3909372607318147,0.6090627392681853,0
168,Kentucky-1,0.5135872349144427,0.4864127650855573,1
169,Kentucky-2,0.4998613465219093,0.5001386534780907,0
170,Kentucky-3,0.6049716184717564,0.3950283815282436,1
171,Kentucky-4,0.42845396573023914,0.5715460342697609,0
172,Kentucky-5,0.4164667656080675,0.5835332343919325,0
173,Kentucky-6,0.570576902517006,0.429423097482994,1
174,Louisiana-1,0.37300941103414614,0.6269905889658538,0
175,Louisiana-2,0.821467454713917,0.17853254528608298,1
176,Louisiana-3,0.44575604945020914,0.5542439505497909,0
177,Louisiana-4,0.4691557235355254,0.5308442764644745,0
178,Louisiana-5,0.49194447752695236,0.5080555224730476,0
179,Louisiana-6,0.441904534228235,0.5580954657717649,0
180,Maine-1,0.5953554124798023,0.4046445875201977,1
181,Maine-2,0.511666576377184,0.48833342362281595,1
182,Maryland-1,0.39980585959516984,0.6001941404048301,0
183,Maryland-2,0.695432429927734,0.304567570072266,1
184,Maryland-3,0.6880177715605494,0.31198222843945056,1
185,Maryland-4,0.7752812182380538,0.22471878176194615,1
186,Maryland-5,0.6760709199153639,0.32392908008463606,1
187,Maryland-6,0.5817937212976816,0.4182062787023184,1
188,Maryland-7,0.7673517653193259,0.23264823468067408,1
189,Maryland-8,0.6552610384730068,0.34473896152699324,1
190,Massachusetts-1,0.6777504315807933,0.3222495684192067,1
191,Massachusetts-2,0.6427242334766313,0.3572757665233687,1
192,Massachusetts-3,0.6207933996952658,0.3792066003047342,1
193,Massachusetts-4,0.6428042934869158,0.3571957065130842,1
194,Massachusetts-5,0.7577116439470173,0.2422883560529827,1
195,Massachusetts-6,0.6220613698195184,0.37793863018048157,1
196,Massachusetts-7,0.8761710407361267,0.12382895926387327,1
197,Massachusetts-8,0.7087134625780862,0.2912865374219138,1
198,Massachusetts-9,0.5824348811333439,0.41756511886665615,1
199,Michigan-1,0.38088896609902334,0.6191110339009767,0
200,Michigan-10,0.33394464436005933,0.6660553556399407,0
201,Michigan-11,0.4379528962094347,0.5620471037905652,0
202,Michigan-12,0.7359669154030165,0.2640330845969835,1
203,Michigan-13,0.855773299579715,0.14422670042028496,1
204,Michigan-14,0.8182025115405849,0.18179748845941512,1
205,Michigan-2,0.34074498530084646,0.6592550146991536,0
206,Michigan-3,0.39217727262446744,0.6078227273755326,0
207,Michigan-4,0.3302653359928944,0.6697346640071056,0
208,Michigan-5,0.6246864228418765,0.3753135771581235,1
209,Michigan-6,0.41249869470589584,0.5875013052941042,0
210,Michigan-7,0.42694003297552796,0.573059967024472,0
211,Michigan-8,0.45225588269632067,0.5477441173036793,0
212,Michigan-9,0.6404865095559947,0.35951349044400527,1
213,Minnesota-1,0.5124556355454575,0.4875443644545425,1
214,Minnesota-2,0.5036063995921501,0.49639360040784986,1
215,Minnesota-3,0.5408921407171998,0.4591078592828002,1
216,Minnesota-4,0.6973782148927445,0.30262178510725546,1
217,Minnesota-5,0.8103309672939205,0.1896690327060795,1
218,Minnesota-6,0.4202151528536127,0.5797848471463873,0
219,Minnesota-7,0.4563298484413242,0.5436701515586758,0
220,Minnesota-8,0.5621851196084884,0.4378148803915116,1
221,Mississippi-1,0.4160073486056259,0.5839926513943741,0
222,Mississippi-2,0.7335440618667576,0.2664559381332424,1
223,Mississippi-3,0.3870350704977722,0.6129649295022278,0
224,Mississippi-4,0.2955400490788917,0.7044599509211082,0
225,Missouri-1,0.8799184162153797,0.1200815837846203,1
226,Missouri-2,0.49626085908878165,0.5037391409112184,0
227,Missouri-3,0.3376932160423406,0.6623067839576594,0
228,Missouri-4,0.3639288650471349,0.6360711349528652,0
229,Missouri-5,0.6802699191117662,0.31973008088823385,1
230,Missouri-6,0.3682241647960606,0.6317758352039393,0
231,Missouri-7,0.2446375268864787,0.7553624731135213,0
232,Missouri-8,0.29303839763066963,0.7069616023693304,0
233,Montana-1,0.4656900921921004,0.5343099078078997,0
234,Nebraska-1,0.4419449245663168,0.5580550754336833,0
235,Nebraska-2,0.5114223398781543,0.48857766012184567,1
236,Nebraska-3,0.3151762632472344,0.6848237367527656,0
237,Nevada-1,0.6786879758095444,0.32131202419045557,1
238,Nevada-2,0.388148521633995,0.611851478366005,0
239,Nevada-3,0.45619622179873426,0.5438037782012657,0
240,Nevada-4,0.5310514163332153,0.4689485836667847,1
241,New Hampshire-1,0.5022238019733843,0.49777619802661566,1
242,New Hampshire-2,0.5266413465734439,0.47335865342655614,1
243,New Jersey-1,0.6853999841743583,0.3146000158256417,1
244,New Jersey-10,0.89020998147459,0.10979001852541004,1
245,New Jersey-11,0.4341690375491476,0.5658309624508524,0
246,New Jersey-12,0.6870151811204351,0.31298481887956486,1
247,New Jersey-2,0.47324615655229907,0.5267538434477009,0
248,New Jersey-3,0.4347023878106212,0.5652976121893788,0
249,New Jersey-4,0.40104313811569947,0.5989568618843005,0
250,New Jersey-5,0.4370091341601199,0.5629908658398801,0
251,New Jersey-6,0.6644248598867633,0.33557514011323675,1
252,New Jersey-7,0.40760059940710136,0.5923994005928986,0
253,New Jersey-8,0.8482819213326511,0.15171807866734888,1
254,New Jersey-9,0.717255115125295,0.28274488487470495,1
255,New Mexico-1,0.5986335146261562,0.4013664853738438,1
256,New Mexico-2,0.47971178060997016,0.5202882193900298,0
257,New Mexico-3,0.6195384548086995,0.3804615451913005,1
258,New York-1,0.3840643750812831,0.6159356249187169,0
259,New York-10,0.804328455583819,0.19567154441618095,1
260,New York-11,0.533070616242924,0.46692938375707604,1
261,New York-12,0.8169768882107066,0.18302311178929342,1
262,New York-13,0.911293536131645,0.08870646386835501,1
263,New York-14,0.8209791036590183,0.17902089634098173,1
264,New York-15,0.9068703716147231,0.09312962838527694,1
265,New York-16,0.7629735465449947,0.23702645345500528,1
266,New York-17,0.6220165592060942,0.3779834407939058,1
267,New York-18,0.460618890958949,0.539381109041051,0
268,New York-19,0.42432587439162284,0.5756741256083772,0
269,New York-2,0.43459551319853673,0.5654044868014633,0
270,New York-20,0.5750184824586834,0.42498151754131663,1
271,New York-21,0.3576336815941674,0.6423663184058326,0
272,New York-22,0.3866561111655133,0.6133438888344867,0
273,New York-23,0.3967185380122752,0.6032814619877248,0
274,New York-24,0.43952101808941774,0.5604789819105822,0
275,New York-25,0.5287371588057534,0.47126284119424655,1
276,New York-26,0.6498365769343918,0.3501634230656082,1
277,New York-27,0.34224607879204233,0.6577539212079577,0
278,New York-3,0.5002992641957222,0.49970073580427776,1
279,New York-4,0.49920525854371084,0.5007947414562892,0
280,New York-5,0.8624001194140734,0.13759988058592665,1
281,New York-6,0.7643577572867472,0.23564224271325285,1
282,New York-7,0.8601450179455322,0.13985498205446778,1
283,New York-8,0.8621688145632995,0.13783118543670048,1
284,New York-9,0.8838710701320043,0.11612892986799572,1
285,North Carolina-1,0.7699150965699074,0.23008490343009258,1
286,North Carolina-10,0.46821769755010256,0.5317823024498974,0
287,North Carolina-11,0.43783075003072985,0.5621692499692701,0
288,North Carolina-12,0.7009812699895923,0.2990187300104077,1
289,North Carolina-13,0.4765994903602233,0.5234005096397767,0
290,North Carolina-2,0.5013510006647098,0.49864899933529017,1
291,North Carolina-3,0.49406601148112017,0.5059339885188798,0
292,North Carolina-4,0.6975676624929482,0.3024323375070518,1
293,North Carolina-5,0.4406790767159036,0.5593209232840963,0
294,North Carolina-6,0.5011419511836146,0.4988580488163854,1
295,North Carolina-7,0.4904958382530761,0.5095041617469239,0
296,North Carolina-8,0.5006254099579247,0.4993745900420753,1
297,North Carolina-9,0.5055413395670891,0.49445866043291087,1
298,North Dakota-1,0.34323267109497296,0.6567673289050271,0
299,Ohio-1,0.46209974148499927,0.5379002585150008,0
300,Ohio-10,0.46746422014651157,0.5325357798534884,0
301,Ohio-11,0.8449970822358132,0.15500291776418684,1
302,Ohio-12,0.3885983215652335,0.6114016784347664,0
303,Ohio-13,0.7125272587052413,0.28747274129475875,1
304,Ohio-14,0.4658538826046477,0.5341461173953523,0
305,Ohio-15,0.40922992160433597,0.590770078395664,0
306,Ohio-16,0.48866356685919143,0.5113364331408086,0
307,Ohio-2,0.3973837976824817,0.6026162023175183,0
308,Ohio-3,0.7461963262292929,0.2538036737707071,1
309,Ohio-4,0.3682642943354468,0.6317357056645532,0
310,Ohio-5,0.38239818849150486,0.6176018115084951,0
311,Ohio-6,0.436550385020825,0.563449614979175,0
312,Ohio-7,0.40350770409469505,0.596492295905305,0
313,Ohio-8,0.31403801941389703,0.685961980586103,0
314,Ohio-9,0.7338184998350633,0.2661815001649367,1
315,Oklahoma-1,0.40440787984504667,0.5955921201549533,0
316,Oklahoma-2,0.5513214902307775,0.4486785097692225,1
317,Oklahoma-3,0.3624011647774393,0.6375988352225608,0
318,Oklahoma-4,0.43075768410376714,0.5692423158962329,0
319,Oklahoma-5,0.4947824373721345,0.5052175626278654,0
320,Oregon-1,0.6248419963639815,0.3751580036360185,1
321,Oregon-2,0.398352825873649,0.6016471741263509,0
322,Oregon-3,0.7764474445734453,0.22355255542655472,1
323,Oregon-4,0.5591098667693669,0.4408901332306331,1
324,Oregon-5,0.543095527637014,0.45690447236298604,1
325,Pennsylvania-1,0.8135952275193405,0.18640477248065945,1
326,Pennsylvania-10,0.34423657326711293,0.6557634267328871,0
327,Pennsylvania-11,0.4385155677027722,0.5614844322972278,0
328,Pennsylvania-12,0.5228660164521047,0.47713398354789527,1
329,Pennsylvania-13,0.6687365270926602,0.3312634729073398,1
330,Pennsylvania-14,0.7642826605874323,0.23571733941256767,1
331,Pennsylvania-15,0.4826181437662435,0.5173818562337564,0
332,Pennsylvania-16,0.41186164708475,0.58813835291525,0
333,Pennsylvania-17,0.5913172408216075,0.4086827591783925,1
334,Pennsylvania-18,0.5200999276454409,0.4799000723545591,1
335,Pennsylvania-2,0.8879321498327799,0.1120678501672201,1
336,Pennsylvania-3,0.4769439360306775,0.5230560639693225,0
337,Pennsylvania-4,0.39648633858150956,0.6035136614184904,0
338,Pennsylvania-5,0.41790074368914243,0.5820992563108576,0
339,Pennsylvania-6,0.4529733470093723,0.5470266529906277,0
340,Pennsylvania-7,0.4068943176696553,0.5931056823303447,0
341,Pennsylvania-8,0.476055319263762,0.523944680736238,0
342,Pennsylvania-9,0.42487577948207544,0.5751242205179246,0
343,Rhode Island-1,0.6740777696405518,0.32592223035944823,1
344,Rhode Island-2,0.5923209520020396,0.4076790479979604,1
345,South Carolina-1,0.34547576304159117,0.6545242369584088,0
346,South Carolina-2,0.3923408978556987,0.6076591021443013,0
347,South Carolina-3,0.27643810929838253,0.7235618907016175,0
348,South Carolina-4,0.3110221813267715,0.6889778186732285,0
349,South Carolina-5,0.44664636208053643,0.5533536379194636,0
350,South Carolina-6,0.7702189870833732,0.22978101291662678,1
351,South Carolina-7,0.44731718250444275,0.5526828174955573,0
352,South Dakota-1,0.4232620204916162,0.5767379795083838,0
353,Tennessee-1,0.17249415060177223,0.8275058493982278,0
354,Tennessee-2,0.2922972108294531,0.707702789170547,0
355,Tennessee-3,0.3526039754968585,0.6473960245031415,0
356,Tennessee-4,0.39064197661821054,0.6093580233817895,0
357,Tennessee-5,0.6745522338886453,0.32544776611135473,1
358,Tennessee-6,0.3221826759941918,0.6778173240058082,0
359,Tennessee-7,0.3580441002148622,0.6419558997851378,0
360,Tennessee-8,0.4052002829353933,0.5947997170646067,0
361,Tennessee-9,0.8063529911579049,0.19364700884209507,1
362,Texas-1,0.28196546903308695,0.718034530966913,0
363,Texas-10,0.44782970936929334,0.5521702906307067,0
364,Texas-11,0.18364424319312497,0.816355756806875,0
365,Texas-12,0.3210755181346565,0.6789244818653435,0
366,Texas-13,0.177054205631627,0.822945794368373,0
367,Texas-14,0.45454025404211124,0.5454597459578887,0
368,Texas-15,0.6643587547270133,0.33564124527298667,1
369,Texas-16,0.7337358329727559,0.2662641670272441,1
370,Texas-17,0.3958913424510069,0.6041086575489931,0
371,Texas-18,0.7831146632108723,0.2168853367891277,1
372,Texas-19,0.22023052436519885,0.7797694756348011,0
373,Texas-2,0.40310644460850475,0.5968935553914952,0
374,Texas-20,0.6721674715894034,0.3278325284105966,1
375,Texas-21,0.42728098297109024,0.5727190170289098,0
376,Texas-22,0.42409717239969985,0.5759028276003002,0
377,Texas-23,0.5771473137465648,0.4228526862534352,1
378,Texas-24,0.40932056163245584,0.5906794383675442,0
379,Texas-25,0.40023942346911384,0.5997605765308862,0
380,Texas-26,0.28637559696895487,0.7136244030310451,0
381,Texas-27,0.44260964353313365,0.5573903564668663,0
382,Texas-28,0.710181204805179,0.289818795194821,1
383,Texas-29,0.7801630139106271,0.21983698608937285,1
384,Texas-3,0.36298654609598835,0.6370134539040117,0
385,Texas-30,0.8299790993599563,0.17002090064004372,1
386,Texas-31,0.37858531530100165,0.6214146846989983,0
387,Texas-32,0.4644096679022618,0.5355903320977382,0
388,Texas-33,0.7739461078100015,0.2260538921899985,1
389,Texas-34,0.7390498980332236,0.26095010196677637,1
390,Texas-35,0.7219939621966434,0.27800603780335664,1
391,Texas-36,0.30532804390060597,0.694671956099394,0
392,Texas-4,0.266996948406866,0.7330030515931341,0
393,Texas-5,0.3591742750728425,0.6408257249271575,0
394,Texas-6,0.4422272373083326,0.5577727626916674,0
395,Texas-7,0.4266082258418115,0.5733917741581884,0
396,Texas-8,0.21650914427885484,0.7834908557211452,0
397,Texas-9,0.8337923901919624,0.16620760980803762,1
398,Utah-1,0.30344565695010417,0.6965543430498958,0
399,Utah-2,0.40781028222230037,0.5921897177776996,0
400,Utah-3,0.289308827519162,0.710691172480838,0
401,Utah-4,0.45595171726607736,0.5440482827339226,0
402,Vermont-1,0.6251796697728861,0.3748203302271139,1
403,Virginia-1,0.38637652774208314,0.6136234722579168,0
404,Virginia-10,0.4991210596529263,0.5008789403470737,0
405,Virginia-11,0.7167758368355048,0.28322416316449517,1
406,Virginia-2,0.479262673963268,0.5207373260367321,0
407,Virginia-3,0.7168432170608464,0.2831567829391536,1
408,Virginia-4,0.6343127300538794,0.36568726994612055,1
409,Virginia-5,0.46853855469869804,0.531461445301302,0
410,Virginia-6,0.35507881885389747,0.6449211811461025,0
411,Virginia-7,0.4206636318235709,0.5793363681764291,0
412,Virginia-8,0.7901215030153969,0.20987849698460315,1
413,Virginia-9,0.32592604207854625,0.6740739579214537,0
414,Washington-1,0.5684634684964267,0.4315365315035733,1
415,Washington-10,0.6096550576635064,0.39034494233649364,1
416,Washington-2,0.6364027861688858,0.3635972138311142,1
417,Washington-3,0.4597300172851438,0.5402699827148563,0
418,Washington-4,0.3447606186083823,0.6552393813916177,0
419,Washington-5,0.4293353630896334,0.5706646369103666,0
420,Washington-6,0.6039702809757371,0.39602971902426287,1
421,Washington-7,0.854546805415151,0.14545319458484895,1
422,Washington-8,0.4924160288207201,0.5075839711792799,0
423,Washington-9,0.7465991144974439,0.25340088550255613,1
424,West Virginia-1,0.502475474714564,0.497524525285436,1
425,West Virginia-2,0.4801350081260435,0.5198649918739565,0
426,West Virginia-3,0.5682087597846137,0.4317912402153863,1
427,Wisconsin-1,0.463214420813569,0.536785579186431,0
428,Wisconsin-2,0.7510815273883618,0.24891847261163824,1
429,Wisconsin-3,0.5335127265490008,0.46648727345099916,1
430,Wisconsin-4,0.8013565781862324,0.1986434218137676,1
431,Wisconsin-5,0.32418295322408247,0.6758170467759175,0
432,Wisconsin-6,0.3755127457341007,0.6244872542658992,0
433,Wisconsin-7,0.40924488399325976,0.5907551160067402,0
434,Wisconsin-8,0.3826151269685354,0.6173848730314646,0
435,Wyoming-1,0.3601756744165974,0.6398243255834026,0
